항명,호출부호,선명,입항횟수,입항횟수,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소,계선장소,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승무원승선수,승무원하선수,승객승선수,승객하선수,승객,예선,도선,부선호출부호1,부선호출부호2
부산,190022,그린호,2023,005,최종,내항,출항,364,2023-11-10 16:40,2024-06-19 09:00,,2024-06-20 13:52,기타,,OLD,01,동명호안,기타항,기타항,급유선,2,1,0,0,0,0,0,N,N,,
부산,UESA,MURAVYEV-AMURSKIY,2023,001,최종,외항,출항,"1,146",2023-11-10 21:00,2024-01-06 21:00,2024-01-06 20:00,2024-01-10 08:41,기타,24KTIAM200E,MK2,02,감천 2부두 2선석,OKHOTSK,VLADIVOSTOK,원양 어선,,24,,1,,,,Y,Y,,
부산,V4FH5,AURORA 2,2023,002,최종,외항,출항,499,2023-11-11 11:00,2024-04-17 15:00,2024-04-17 14:00,2024-04-18 12:44,기타,24GSSBM997E,MYQ,01,기타 북항사설조선소,AKITA,OCEAN DISTRICT,여객선,6,1,6,6,,,,Y,Y,,
부산,120082,3 해광,2023,001,최종,내항,출항,99,2023-11-15 13:15,2024-01-12 12:05,,2026-04-08 13:06,기타,,*SY,01,삼영조선,기타항,울산,석유제품 운반선,1,1,0,0,0,0,0,N,N,,
부산,865921,101마린호,2023,015,최종,내항,출항,29,2023-11-15 17:50,2024-01-03 09:30,,2024-01-04 09:55,기타,,*NB,01,남부민방파제,기타항,울산,기타선,1,1,0,0,0,0,2,N,N,,
부산,6LIW,AGNES 83,2023,001,최종,외항,출항,417,2023-11-16 07:00,2024-01-10 07:00,2024-01-10 06:30,2024-01-10 17:08,원양조업선,24YEIL0002E,MK1,02,감천 1부두 2선석,부산,OCEAN DISTRICT,원양 어선,6,,,,,,,Y,N,,
부산,6KSK,백경호,2023,011,최종,내항,출항,"3,997",2023-11-16 19:30,2024-01-02 15:40,,2024-06-21 10:11,"실습선,관공선",,MBO,01,용호만 매립부두,진해,서귀포,관공선,10,21,0,0,0,0,61,N,N,,
부산,140008,대한101호,2023,005,최종,내항,출항,145,2023-11-18 04:30,2024-08-06 15:00,,2024-08-07 10:49,폐선예정,,MQF,02,감천 선기조합조선소 안벽-02,기타항,기타항,견인용예선,0,0,0,0,0,0,0,N,N,,
부산,6LZQ,NO.102 KUM YANG,2023,003,최종,외항,출항,544,2023-11-18 12:10,2024-04-01 09:20,2024-04-01 08:30,2024-04-04 13:51,원양조업선,24YEIL0024E,*IJ,01,일자방파제,감천,감천,원양 어선,5,,,,,,,Y,N,,
부산,HLLN,301삼영,2023,001,최종,외항,출항,454,2023-11-20 07:00,2024-05-20 12:00,2024-05-20 11:30,2024-05-20 13:49,원양조업선,24YEIL0050E,MYL,01,동일 조선소,OCEAN DISTRICT,OCEAN DISTRICT,원양 어선,5,30,35,38,,,,Y,N,,
부산,DTBY2,NO.803 TONGYOUN G,2023,003,최종,외항,출항,441,2023-11-20 09:10,2024-05-10 09:00,2024-05-10 09:00,2024-05-13 13:42,기타,23YMSCY303E,*IJ,01,일자방파제,감천,감천,원양 어선,6,,,,,,,N,N,,
부산,202489,3 DOCK GATE,2024,001,최종,내항,출항,,2023-11-20 16:50,2024-02-10 18:00,,,,,,,,,,기타 부선,,,,,,,,,,,
부산,595629,고려3호,2023,011,최종,내항,출항,54,2023-11-20 20:40,2024-01-02 14:10,,2024-01-02 16:00,기타,,MW5,01,5물량장 1선석,기타항,기타항,원유운반선,3,0,0,0,0,0,0,N,N,,
부산,UBHX,ANTARES,2023,002,최종,외항,출항,"1,416",2023-11-21 06:00,2024-02-13 15:00,2024-02-13 14:00,2024-02-14 08:54,기타,24KWLLM501E,MK4,01,감천 4부두 1선석(국제수산물부두),ZHOUSHAN,VLADIVOSTOK,냉동.냉장선,,13,9,8,,,,Y,Y,,
부산,JVLU8,BLUE OCEAN,2023,001,최종,외항,출항,198,2023-11-21 09:00,2024-02-13 08:10,2024-02-13 08:10,2024-02-29 17:28,기타,23TFIVM094E,MB8,06,8부두 86선석,기타항,WAKAMATSU/KITAKYUSHU,냉동.냉장선,,1,1,3,,,,Y,N,,
부산,6KMC,SUNG KYUNG 517,2023,003,최종,외항,출항,281,2023-11-22 10:50,2024-04-08 08:00,2024-04-08 07:00,2024-04-11 15:06,기타,24GSSBM998E,*IJ,01,일자방파제,부산,감천,원양 어선,5,,,,,,,Y,Y,,
부산,UBUZ5,ASTREA,2023,003,최종,외항,출항,"3,802",2023-11-22 11:35,2024-03-16 16:00,2024-03-16 15:00,2024-03-18 11:06,기타,24GSSBM988E,WAN,03,남외항 N-3박지,VLADIVOSTOK,SHIMIZU,냉동.냉장선,,20,20,17,,,,Y,Y,,
부산,876961,제83진영,2023,003,최종,내항,출항,20,2023-11-22 17:30,2024-03-12 08:20,,2024-03-20 16:41,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,951554,태평양호,2023,022,최종,내항,출항,30,2023-11-22 20:55,2024-01-16 08:15,,2024-01-19 09:02,기타,,WAZ,99,기타정박지,기타항,기타항,기타선,1,0,0,0,0,0,0,N,N,,
부산,DTBX7,제5경양호,2023,002,최종,외항,출항,414,2023-11-23 16:30,2024-01-29 08:30,2024-01-29 08:30,2024-01-31 14:42,원양조업선,24KMPMD129E,*YQ,01,기타 남항 사설조선소,감천,감천,원양 어선,5,6,,,,,,N,N,,
부산,UBCX3,NADEZHNYI-1,2023,003,최종,외항,출항,"1,121",2023-11-25 08:35,2024-08-14 18:00,2024-08-14 18:00,2024-08-16 08:36,기타,24ATLM0807E,MK2,01,감천 2부두 1선석,NORTH PACIFIC OCEAN,부산,원양 어선,,38,38,11,,,,Y,Y,,
부산,C6UM3,PERUVIAN REEFER,2023,006,최종,외항,출항,"7,944",2023-11-26 17:00,2024-01-10 20:00,2024-01-10 19:30,2024-01-11 12:47,기타,24WKSH0001E,MK7,02,감천 7부두 2선석,DUTCH HARBOR,FUZHOU,산물선(벌크선),,21,3,4,,,,Y,Y,,
부산,941267,명진301,2023,002,최종,내항,출항,96,2023-11-26 19:54,2024-04-20 08:40,,2024-12-30 16:53,기타,,*LP,01,대평동호안,고현,울산,견인용예선,4,0,0,0,0,0,0,N,N,,
부산,240001,에이치와이 광양,2023,001,최종,내항,출항,499,2023-11-27 00:00,2024-02-17 12:15,,2024-02-28 14:57,기타,,MW5,01,5물량장 1선석,울산,기타항,석유제품 운반선,6,1,0,0,0,0,0,N,N,,
부산,DTDZ,ORYONG 315,2023,001,최종,외항,출항,380,2023-11-27 11:00,2024-01-18 11:00,2024-01-18 11:00,2024-01-19 09:35,원양조업선,24SAJO0002E,MK3,03,감천 3부두 3선석,OCEAN DISTRICT,OCEAN DISTRICT,원양 어선,5,20,25,25,,1,,N,N,,
부산,901144,태영호,2023,002,최종,내항,출항,21,2023-11-27 17:15,2024-01-04 03:00,,2024-01-31 08:38,개인항해,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,110092,11세양호,2023,007,최종,내항,출항,266,2023-11-27 20:45,2024-05-22 07:15,,2024-10-07 15:18,기타,,MW5,01,5물량장 1선석,기타항,마산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,050283,제92삼양호,2023,021,최종,내항,출항,24,2023-11-28 11:00,2024-01-16 08:00,,2024-08-13 09:26,기타,,MYF,05,선기조합-05(BCMS),기타항,기타항,기타 예선,2,0,0,0,0,0,0,N,N,,
부산,050442,금오티3호,2023,047,최종,내항,출항,75,2023-11-28 14:18,2024-01-16 09:30,,2024-01-17 10:00,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,3,0,0,0,0,0,0,N,N,,
부산,230040,아라1호,2023,001,최종,내항,출항,298,2023-11-30 03:10,2024-01-05 07:50,,2024-01-10 15:58,기타,,MW5,01,5물량장 1선석,기타항,목포,석유제품 운반선,3,2,0,0,0,0,0,N,N,,
부산,D7WB,DHARA,2023,009,최종,외항,출항,"6,557",2023-11-30 07:00,2024-01-18 13:00,2024-01-18 12:00,2024-01-19 09:25,기타,24NOKA0002E,WAN,03,남외항 N-3박지,DUTCH HARBOR,LONGYAN PT,냉동.냉장선,4,18,7,5,,,,Y,Y,,
부산,D7TU,한나라,2023,009,최종,내항,출항,"9,196",2023-11-30 10:12,2024-03-11 09:55,,2024-03-15 17:13,"실습선,관공선",,MBH,01,한국해양대학부두,기타항,SASEBO,관공선,28,0,0,0,0,0,0,Y,Y,,
부산,DSON4,한바다,2023,009,최종,내항,출항,"6,686",2023-11-30 10:36,2024-01-14 16:18,,2024-01-15 10:58,"실습선,관공선",,MBH,01,한국해양대학부두,동해,OSAKA,관공선,30,0,0,0,0,0,0,Y,N,,
부산,965319,다복호,2023,011,최종,내항,출항,59,2023-12-01 00:10,2024-01-02 07:30,,2024-01-02 12:59,기타,,MW5,01,5물량장 1선석,기타항,진해,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,UBQZ2,OSTROVNOY-13,2023,004,최종,외항,출항,413,2023-12-01 08:00,2024-01-06 16:00,2024-01-06 15:00,2024-01-08 08:51,기타,23HWLOOC02E,MYQ,01,기타 북항사설조선소,VLADIVOSTOK,OCEAN DISTRICT,원양 어선,,11,2,,,,,Y,N,,
부산,JVKU8,BELLONE,2023,001,최종,외항,출항,"3,560",2023-12-01 11:10,2024-01-26 09:45,2024-01-26 08:45,2024-01-31 10:17,기타,24SEHAB016E,MYP,01,부산조선안벽,SINGAPORE,"IKI, NAGASAKI",여객선,,12,12,,,,,Y,Y,,
부산,705554,101에이치제이,2023,001,최종,내항,출항,95.47,2023-12-01 18:00,2024-01-17 10:05,,2024-01-17 15:21,기타,,OLT,01,대교동호안,기타항,삼척,견인용예선,3,0,0,0,0,0,0,N,N,031498,
부산,UCBC,AMAZAR,2023,001,최종,외항,출항,645,2023-12-02 12:00,2024-01-07 20:33,2024-01-07 20:00,2024-01-08 15:54,기타,24GSSBM993E,MK4,01,감천 4부두 1선석(국제수산물부두),VLADIVOSTOK,ZARUBINO,원양 어선,,22,1,1,,,,Y,Y,,
부산,940851,제9 원양호,2023,004,최종,내항,출항,132,2023-12-02 18:50,2024-03-21 02:50,,2024-03-21 17:08,기타,,MW5,01,5물량장 1선석,고현,울산,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,200041,웅진티-1100호,2023,007,최종,내항,출항,51,2023-12-04 04:50,2024-02-16 11:30,,2024-02-29 17:29,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,3,0,0,0,0,0,0,N,N,,
부산,DSDJ6,에이치엔티-1호,2023,021,최종,내항,출항,129,2023-12-04 19:40,2024-01-16 14:30,,2024-01-17 16:05,기타,,OLH,01,청학안벽,기타항,기타항,견인용예선,2,1,0,0,0,0,0,N,N,,
부산,DTFC,NO.501 NAMGUNG,2023,001,최종,외항,출항,411,2023-12-05 07:00,2024-01-30 07:40,2024-01-30 07:00,2024-01-31 11:11,원양조업선,24YEIL0006E,MQA,01,삼한안벽-01,부산,OCEAN DISTRICT,원양 어선,1,,,,,,,Y,N,,
부산,751418,201해안호,2023,008,최종,내항,출항,163,2023-12-05 09:00,2024-01-04 13:50,,2024-01-05 10:16,기타,,*LP,01,대평동호안,기타항,기타항,견인용예선,3,0,0,0,0,0,0,N,N,,
부산,UCCY,ANATOLIY TORCHINOV,2023,002,최종,외항,출항,854,2023-12-06 08:50,2024-01-10 15:38,2024-01-10 15:30,2024-01-11 12:38,기타,24OLCO0110E,MK3,04,감천 3부두 4선석,OCEAN DISTRICT,KHOLMSK,원양 어선,,21,,,,,,Y,Y,,
부산,DSDU,대광101호,2023,004,최종,내항,출항,62,2023-12-06 12:20,2024-01-13 05:30,,2024-01-17 15:25,기타,,OLT,01,대교동호안,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,HOZZ,SUAH,2023,007,최종,외항,출항,"4,444",2023-12-06 16:00,2024-01-13 10:00,2024-01-13 09:00,2024-01-15 09:27,기타,24NOKA0004E,MK2,01,감천 2부두 1선석,DUTCH HARBOR,DALIAN,냉동.냉장선,3,17,7,5,,,,Y,Y,,
부산,080122,신동5,2023,017,최종,내항,출항,143,2023-12-07 04:40,2024-03-02 06:20,,2024-03-21 11:58,기타,,*LP,01,대평동호안,기타항,기타항,견인용예선,3,1,0,0,0,0,0,N,N,,
부산,D9FY,제103삼양,2023,004,최종,내항,출항,51.69,2023-12-07 08:50,2024-02-13 18:35,,2024-08-27 10:46,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,DSGZ,77삼영호,2023,036,최종,내항,출항,107,2023-12-07 12:45,2024-01-29 09:55,,2024-01-30 09:24,기타,,*LP,01,대평동호안,기타항,기타항,견인용예선,4,0,0,0,0,0,0,N,N,,
부산,110090,광보1001호,2023,001,최종,내항,출항,,2023-12-08 03:00,2024-01-07 03:00,,1950-01-01 00:00,,,,,,,,공사(작업)용 부선,,,,,,,,,,,
부산,000124,보원호,2023,003,최종,내항,출항,143,2023-12-08 13:45,2024-04-25 08:20,,2025-01-09 11:16,기타,,MW5,01,5물량장 1선석,기타항,인천,석유제품 운반선,2,1,0,0,0,0,0,N,N,,
부산,C6TI5,REFLECTION,2023,011,최종,외항,출항,"9,353",2023-12-09 01:06,2024-01-04 07:54,2024-01-04 07:54,2024-01-04 12:00,기타,24TYMS0102E,WAN,03,남외항 N-3박지,SHANGHAI PT,OCEAN DISTRICT,풀컨테이너선,,17,,,,,,N,N,,
부산,UIUV,HARBIZ,2023,004,최종,외항,출항,636,2023-12-09 09:00,2024-04-09 14:00,2024-04-09 13:00,2024-04-12 10:31,기타,24KTIAM208E,MK4,01,감천 4부두 1선석(국제수산물부두),VLADIVOSTOK,VLADIVOSTOK,원양 어선,,16,13,14,,,,Y,Y,,
부산,UBCY2,ATKA,2023,003,최종,외항,출항,"1,344",2023-12-09 11:00,2024-04-02 14:00,2024-04-02 13:00,2024-05-02 13:47,기타,24KTIAM207E,MK5,03,감천 5부두 3선석,OKHOTSK,VLADIVOSTOK,원양 어선,,34,31,14,,,,Y,Y,,
부산,044921,808해종호,2023,001,변경,내항,출항,24,2023-12-09 13:00,2024-04-30 00:00,,,기타,,MWB,01,봉래동물량장,기타항,진해,기타선,0,1,0,0,0,0,0,N,N,,
부산,120004,뉴동신호,2023,050,최종,내항,출항,299,2023-12-09 23:00,2024-01-02 06:00,,2024-01-03 10:54,기타,,MW5,01,5물량장 1선석,삼천포,울산,석유제품 운반선,4,2,0,0,0,0,0,N,N,,
부산,005781,청경호,2023,001,변경,내항,출항,205,2023-12-10 08:00,2024-06-24 09:30,,,기타,,*NB,01,남부민방파제,기타항,제주,기타선,3,3,0,0,0,0,0,N,N,,
부산,625801,82행복호,2023,004,최종,내항,출항,20,2023-12-10 13:00,2024-01-28 07:15,,2024-02-05 09:12,기타,,OLT,01,대교동호안,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,010528,2002 태평양,2023,007,최종,내항,출항,102,2023-12-11 14:00,2024-02-28 11:45,,2024-02-28 16:43,기타,,MBM,01,미원안벽,기타항,동해,기타선,2,0,0,0,0,0,0,N,N,,
부산,970714,11보경호,2023,065,최종,내항,출항,149,2023-12-11 18:10,2024-01-04 04:50,,2024-01-05 14:10,기타,,MW5,01,5물량장 1선석,기타항,진해,석유제품 운반선,2,0,0,0,0,0,0,N,N,,
부산,230019,102신동,2023,022,최종,내항,출항,198,2023-12-11 20:57,2024-01-12 14:07,,2024-03-21 12:00,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,3,1,0,0,0,0,0,N,N,,
부산,JVEG7,ALEXANDER,2023,005,최종,외항,출항,483,2023-12-12 19:00,2024-09-30 12:40,2024-09-30 12:00,2024-09-30 18:23,기타,24YEIL0100E,MQA,01,삼한안벽-01,부산,WEIHAI PT,냉동.냉장선,,1,,,,,,Y,N,,
부산,975935,2금진호,2023,134,최종,내항,출항,149,2023-12-13 04:40,2024-01-02 10:45,,2024-01-04 15:39,기타,,WAN,03,남외항 N-3박지,기타항,기타항,석유제품 운반선,2,1,0,0,0,0,0,N,N,,
부산,UGNI,GREEN TUNDRA,2023,006,최종,외항,출항,"5,131",2023-12-13 09:02,2024-01-24 15:30,2024-01-24 15:00,2024-01-29 11:08,기타,24GSSBM986E,WAN,03,남외항 N-3박지,OKHOTSK,DALIAN,냉동.냉장선,,23,,1,,,,Y,Y,,
부산,UBQR9,AMBON-1,2023,003,최종,외항,출항,256,2023-12-13 11:00,2024-01-16 15:00,2024-01-16 14:00,2024-01-16 17:04,기타,24KWLLM500E,MYL,01,동일 조선소,VLADIVOSTOK,부산,원양 어선,,14,1,,,,,Y,Y,,
부산,030820,101해안호,2023,018,최종,내항,출항,57,2023-12-13 11:50,2024-01-15 10:55,,2024-01-15 16:29,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,3,0,0,0,0,0,0,N,N,,
부산,969108,501고려호,2023,070,최종,내항,출항,67,2023-12-13 16:40,2024-02-23 13:30,,2024-03-05 12:04,기타,,*LP,01,대평동호안,기타항,대불,견인용예선,2,0,0,0,0,0,0,N,N,,
부산,955160,글로벌7호,2023,028,최종,내항,출항,173,2023-12-13 16:50,2024-01-16 06:00,,2024-01-18 11:57,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,2,1,0,0,0,0,0,N,N,,
부산,5LOW4,BAGSHOT,2023,001,최종,외항,출항,"12,113",2023-12-14 15:30,2024-01-31 08:15,2024-01-31 07:00,2024-02-01 09:34,기타,24KONGD014E,MYF,01,선기조합-01(포코),NANTONG,"BATAAN, MARIVELES",석유제품 운반선,,18,18,16,,,,Y,Y,,
부산,D7TQ,한미르,2023,018,최종,내항,출항,"1,520",2023-12-14 15:40,2024-03-18 15:00,,2024-05-08 15:16,"실습선,관공선",,MBK,01,관공선부두,삼천포,기타항,관공선,7,40,0,0,0,0,0,Y,N,,
부산,UGIQ,YUGO VOSTOK-3,2023,002,최종,외항,출항,708,2023-12-14 20:00,2024-01-26 11:00,2024-01-26 10:00,2024-01-29 08:53,원양조업선,24ESTEM001E,MK3,03,감천 3부두 3선석,OCEAN DISTRICT,OCEAN DISTRICT,원양 어선,1,31,31,30,,,,Y,Y,,
부산,070323,77신정,2023,036,최종,내항,출항,130,2023-12-14 21:40,2024-01-22 05:00,,2024-01-22 10:59,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,4,0,0,0,0,0,0,N,N,,
부산,110046,삼양102,2023,010,최종,내항,출항,55,2023-12-15 02:00,2024-01-09 08:10,,2024-05-13 11:50,기타,,OLT,01,대교동호안,기타항,군산,기타 예선,2,0,0,0,0,0,0,N,N,,
부산,UBGU5,LEDA-777,2023,002,최종,외항,출항,901,2023-12-15 07:00,2024-06-28 14:00,2024-06-28 14:00,2024-06-28 15:20,기타,24ATLM0525E,MQP,01,아틀라스안벽,KORSAKOV,KUSHIRO,원양 어선,,11,11,41,,,,Y,Y,,
부산,UBHS6,VILHELM TORSTEINSSON,2023,001,최종,외항,출항,"3,239",2023-12-15 10:00,2024-01-25 20:00,2024-01-25 20:00,2024-01-26 14:15,기타,24MOVY1VILE,WAN,03,남외항 N-3박지,KORSAKOV,PETROPAVLOVSK-KAMCHATSKIY,원양 어선,,70,,,,,,Y,Y,,
부산,010192,선우1호,2023,028,최종,내항,출항,116,2023-12-15 14:35,2024-01-03 07:40,,2024-01-10 12:03,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,2,1,0,0,0,0,0,N,N,,
부산,UHSR,BORIS TROFIMENKO,2023,002,최종,외항,출항,"7,805",2023-12-16 08:35,2024-01-04 00:09,2024-01-03 23:00,2024-01-05 09:01,기타,24GSSBM996E,WAN,03,남외항 N-3박지,PETROPAVLOVSK-KAMCHATSKIY,PETROPAVLOVSK-KAMCHATSKIY,원양 어선,,120,109,102,1,,1,Y,Y,,
부산,110011,일광8002호,2023,008,최종,내항,출항,,2023-12-17 00:00,2024-01-02 00:00,,1950-01-01 00:00,,,,,,,,기타 부선,,,,,,,,,,,
부산,V3CH,ONE DAY,2023,002,최종,외항,출항,"1,970",2023-12-17 12:55,2024-01-01 10:05,2024-01-01 10:05,2024-01-02 12:58,선명변경,24KNJOH001E,WAN,02,남외항 N-2박지,TIANJIN XINGANG PT,TOKUYAMA,일반화물선,,11,,,,,,N,N,,
부산,D9TI,제101협성호,2023,006,최종,내항,출항,38,2023-12-17 17:35,2024-02-25 12:40,,2024-02-26 14:33,기타,,OLT,01,대교동호안,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,951289,
부산,140053,장원에이치-1호,2023,001,최종,내항,출항,,2023-12-18 00:00,2024-01-01 00:00,,1950-01-01 00:00,,,,,,,,기타 부선,,,,,,,,,,,
부산,200007,금신에프씨150호,2023,003,최종,내항,출항,,2023-12-18 00:00,2024-01-01 00:00,,1950-01-01 00:00,,,,,,,,공사(작업)용 부선,,,,,,,,,,,
부산,880737,105삼양호,2023,018,최종,내항,출항,27,2023-12-18 12:20,2024-01-24 06:50,,2024-08-19 17:08,기타,,OLT,01,대교동호안,기타항,기타항,기타 예선,2,0,0,0,0,0,0,N,N,,
부산,980100,제1진영호,2023,068,최종,내항,출항,84,2023-12-18 13:00,2024-01-02 12:20,,2024-01-04 14:47,기타,,MW5,01,5물량장 1선석,기타항,기타항,석유제품 운반선,2,0,0,0,0,0,0,N,N,,
부산,UBLH3,ARCTIC,2023,003,최종,외항,출항,524,2023-12-18 13:00,2024-01-04 08:00,2024-01-04 07:00,2024-02-19 14:47,기타,23POMSM988E,MK2,02,감천 2부두 2선석,VLADIVOSTOK,부산,원양 어선,,11,,,,,,Y,Y,,
부산,YJTV5,LUCKY OCEAN NO.8,2023,001,최종,내항,출항,577,2023-12-18 13:00,2024-01-29 18:00,,2024-01-30 13:55,폐선예정,,MQF,02,감천 선기조합조선소 안벽-02,감천,DALIAN,연근해 어선,0,0,0,0,0,0,0,N,N,,
부산,YJTV4,LUCKY OCEAN NO.1,2023,001,최종,내항,출항,587,2023-12-18 14:00,2024-01-29 18:00,,2024-01-30 12:55,폐선예정,,MQF,02,감천 선기조합조선소 안벽-02,감천,DALIAN,연근해 어선,0,0,0,0,0,0,0,N,N,,
부산,D9XC,창영5호,2023,057,최종,내항,출항,22,2023-12-18 16:20,2024-01-05 11:47,,2024-01-10 13:06,기타,,WAZ,99,기타정박지,기타항,기타항,견인용예선,1,0,0,0,0,0,0,N,N,,
부산,UDQY,OBAYATELNYY,2023,003,최종,외항,출항,676,2023-12-18 16:20,2024-01-28 10:10,2024-01-28 09:10,2024-01-29 11:03,기타,24KTIAM621E,MQF,01,감천 선기조합조선소 안벽-01,VLADIVOSTOK,VLADIVOSTOK,원양 어선,,15,,,,,,Y,Y,,
부산,920336,대양3001호,2023,001,최종,내항,출항,,2023-12-18 18:00,2024-01-11 00:00,,1950-01-01 00:00,,,,,,,,공사(작업)용 부선,,,,,,,,,,,
부산,000379,다올201호,2023,001,최종,내항,출항,,2023-12-19 00:00,2024-01-02 00:00,,1950-01-01 00:00,,,,,,,,공사(작업)용 부선,,,,,,,,,,,
부산,180048,광진1501호,2023,004,최종,내항,출항,,2023-12-19 00:00,2024-01-02 00:00,,1950-01-01 00:00,,,,,,,,기타 부선,,,,,,,,,,,
부산,D7RH,한반도,2023,018,최종,내항,출항,"5,255",2023-12-19 08:45,2024-03-07 10:00,,2024-04-19 15:53,"실습선,관공선",,MBP,12,연안유람선부두 12선석,기타항,기타항,관공선,8,143,0,0,0,0,5,Y,Y,,
부산,5IM924,MUINE,2023,002,최종,외항,출항,196,2023-12-19 14:00,2024-09-30 08:20,2024-09-30 08:00,2024-09-30 18:23,기타,24YEIL0098E,MQA,01,삼한안벽-01,부산,OCEAN DISTRICT,냉동.냉장선,,1,,,,,,Y,N,,
부산,DSQM2,한우리호,2023,018,최종,내항,출항,"1,848",2023-12-19 14:12,2024-01-24 17:00,,2024-02-01 16:36,"실습선,관공선",,MWN,01,감만시민(역무선)부두,여수,기타항,관공선,8,8,0,0,0,0,1,Y,N,,
부산,975783,정우1호,2023,020,최종,내항,출항,132,2023-12-19 15:55,2024-01-05 09:05,,2024-01-08 13:16,기타,,MW5,01,5물량장 1선석,기타항,기타항,기타 유조선,2,1,0,0,0,0,0,N,N,,
부산,055762,제2세윤호,2023,039,최종,내항,출항,178,2023-12-19 17:00,2024-01-04 02:20,,2024-01-04 13:04,기타,,MW5,01,5물량장 1선석,마산,울산,석유제품 운반선,3,0,0,0,0,0,0,N,N,,
부산,031151,동천,2023,019,최종,내항,출항,51,2023-12-19 18:55,2024-01-03 06:50,,2024-03-27 10:06,기타,,MK4,05,감천 4부두 5선석,기타항,기타항,기타 예선,2,0,0,0,0,0,0,N,N,040711,
부산,904382,101삼창호,2023,012,최종,내항,출항,20,2023-12-19 19:30,2024-04-30 05:55,,2024-04-30 09:46,기타,,*LP,01,대평동호안,기타항,기타항,기타 예선,1,0,0,0,0,0,0,N,N,,
부산,130037,11송원호,2023,095,최종,내항,출항,534,2023-12-19 22:30,2024-01-03 06:00,,2024-01-03 10:14,기타,,MW5,01,5물량장 1선석,울산,울산,석유제품 운반선,4,1,0,0,0,0,0,N,N,,
부산,DSFU,수미호,2023,032,최종,내항,출항,40,2023-12-19 22:35,2024-03-11 15:14,,2024-03-13 11:55,기타,,MWB,01,봉래동물량장,기타항,기타항,견인용예선,1,1,0,0,0,0,0,N,N,976005,
부산,775679,명성92호,2023,005,최종,내항,출항,28.17,2023-12-20 00:00,2024-04-05 14:30,,2024-04-08 11:44,기타,,OLT,01,대교동호안,기타항,여천항,견인용예선,1,1,0,0,0,0,0,N,N,,
부산,D7PC,DONGJIN GENIUS,2023,048,최종,외항,출항,"4,346",2023-12-20 06:25,2024-01-08 21:25,2024-01-08 21:25,2024-01-09 13:18,기타,24DJSCG435E,MB7,01,7부두 71선석,MOJI/KITAKYUSHU,MOJI/KITAKYUSHU,일반화물선,5,11,,,,,,Y,Y,,
부산,986522,311대룡호,2023,014,최종,내항,출항,198,2023-12-20 08:35,2024-01-11 13:15,,2024-01-31 16:36,기타,,MYC,01,HJ 중공업 조선소,기타항,마산,기타 예선,3,1,0,0,0,0,0,N,N,,
부산,D7EN,DK IWAY,2023,009,최종,외항,출항,"1,617",2023-12-20 10:30,2024-01-05 05:00,2024-01-05 05:00,2024-01-08 14:22,기타,24SPSWZ122E,WAN,02,남외항 N-2박지,HIROSHIMA,인천,일반화물선,2,12,,,,,,Y,Y,,
부산,D8HD,삼정 5호,2023,013,최종,내항,출항,149,2023-12-20 11:10,2024-02-04 08:00,,2024-02-14 13:15,기타,,MQC,01,HJ 중공업 안벽,기타항,기타항,기타 예선,3,1,0,0,0,0,0,N,N,,
부산,110102,삼양101호,2023,016,최종,내항,출항,130,2023-12-20 14:10,2024-01-03 12:30,,2024-01-10 16:54,기타,,*YQ,01,기타 남항 사설조선소,기타항,기타항,견인용예선,4,0,0,0,0,0,0,N,N,,
부산,210011,11청경호,2023,043,최종,내항,출항,220,2023-12-20 20:10,2024-02-13 04:15,,2024-02-15 14:35,기타,,MW5,01,5물량장 1선석,마산,고현,석유제품 운반선,3,1,0,0,0,0,0,N,N,,
부산,D8RV,PANSTAR GENIE NO.2,2023,082,최종,외항,출항,"7,323",2023-12-20 20:25,2024-01-25 17:00,2024-01-25 16:00,2024-01-29 09:18,기타,24PSLCP303E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8,9,3,3,,,,N,N,,
